Tile_ID,centroid_lat,centroid_lon,TrainClass,RegionName,UIDs,Version
febcxmsyy08r,66.388797,-66.119928,negative,Canadian Middle Arctic Tundra,9999,ARTS
f914fd8whj0m,51.123189,-65.983028,negative,Eastern Canadian Shield taiga,9999,ARTS
f93j5reyr406,52.952439,-65.945477,negative,Eastern Canadian Shield taiga,9999,ARTS
f994g08pj503,53.924863,-65.961699,negative,Eastern Canadian Shield taiga,9999,ARTS
f99hgg0p802h,54.29023,-65.928955,negative,Eastern Canadian Shield taiga,9999,ARTS
f99hf104ubzu,54.278431,-66.005645,negative,Eastern Canadian Shield taiga,9999,ARTS
f9c42jpgrbrb,55.267283,-66.082764,negative,Eastern Canadian Shield taiga,9999,ARTS
fe3p6xtuxgzg,64.597656,-65.975647,negative,Canadian Middle Arctic Tundra,9999,ARTS
fd156341kuzu,56.827023,-65.991912,negative,Eastern Canadian Shield taiga,9999,ARTS
fd15dy6rdgpu,56.900871,-65.969682,negative,Eastern Canadian Shield taiga,9999,ARTS
fec02yv5pj84,66.175319,-66.053624,negative,Canadian Middle Arctic Tundra,9999,ARTS
f935w6p76vzg,52.65806,-65.809007,negative,Eastern Canadian Shield taiga,9999,ARTS
f93pkr1m8cxg,53.345069,-65.905223,negative,Eastern Canadian Shield taiga,9999,ARTS
f9c0h9q2110p,54.850623,-65.88737,negative,Eastern Canadian Shield taiga,9999,ARTS
f99nu2w94nb0,54.626978,-65.89797,negative,Eastern Canadian Shield taiga,9999,ARTS
f99nw1nh0jb3,54.586289,-65.821838,negative,Eastern Canadian Shield taiga,9999,ARTS
f9cjszm7ygx9,55.851035,-65.8775,negative,Eastern Canadian Shield taiga,9999,ARTS
f9c5p6te4czt,55.385352,-65.767465,negative,Eastern Canadian Shield taiga,9999,ARTS
fd1jnf7mqyps,57.1422,-65.792356,negative,Eastern Canadian Shield taiga,9999,ARTS
f9c4qdufbh2q,55.25486,-65.801582,negative,Eastern Canadian Shield taiga,9999,ARTS
f9c4qyj5xp24,55.272857,-65.789952,negative,Eastern Canadian Shield taiga,9999,ARTS
fe34jv71gzrb,63.661991,-65.836773,negative,Canadian High Arctic tundra,9999,ARTS
fe90xjjs4vzb,64.803574,-65.778451,negative,Canadian Middle Arctic Tundra,9999,ARTS
fec0pexfzfru,66.113461,-65.753174,negative,Canadian Middle Arctic Tundra,9999,ARTS
fs11p8zfpfrf,67.680257,-65.753174,negative,Davis Highlands tundra,9999,ARTS
fd3q1e4v1hbp,58.728302,-65.67245,negative,Eastern Canadian Shield taiga,9999,ARTS
f9c2bq242j0h,55.010332,-65.731201,negative,Eastern Canadian Shield taiga,9999,ARTS
fd3m617qhhb5,58.587024,-65.649662,negative,Eastern Canadian Shield taiga,9999,ARTS
f9cqe7d0n024,56.005556,-65.596361,negative,Eastern Canadian Shield taiga,9999,ARTS
fs17dj366n02,68.144492,-65.652494,negative,Davis Highlands tundra,9999,ARTS
fd1s7thetp2n,57.025177,-65.230422,negative,Eastern Canadian Shield taiga,9999,ARTS
fe9rsmyn9jb1,66.038592,-65.547137,negative,Canadian Middle Arctic Tundra,9999,ARTS
fe33wsc9k0bm,63.571234,-65.454311,negative,Canadian High Arctic tundra,9999,ARTS
fd384wud8urz,57.693782,-65.274539,negative,Eastern Canadian Shield taiga,9999,ARTS
fd3t66u2zh2h,58.59436,-65.285611,negative,Eastern Canadian Shield taiga,9999,ARTS
fe3e32rz6zpe,63.855195,-65.324922,negative,Canadian Middle Arctic Tundra,9999,ARTS
fecd92ukpgzx,66.538031,-65.329514,negative,Davis Highlands tundra,9999,ARTS
fe9w61n4jp2h,65.792009,-65.29428,negative,Canadian Middle Arctic Tundra,9999,ARTS
f919rxrfxury,50.885005,-65.050049,negative,Eastern Canadian Shield taiga,9999,ARTS
fd9890dwhcpf,59.154173,-65.343032,negative,Eastern Canadian Shield taiga,9999,ARTS
fd3xvb8fdvzu,59.021762,-65.136781,negative,Torngat Mountain tundra,9999,ARTS
fd98nm300zzx,59.091382,-65.114551,negative,Torngat Mountain tundra,9999,ARTS
f9c9x8n7tyxd,55.108058,-65.052195,negative,Eastern Canadian Shield taiga,9999,ARTS
fd1dkv3rb0bh,56.675682,-65.180168,negative,Eastern Canadian Shield taiga,9999,ARTS
fd9sm9uhfyzb,59.820035,-65.143304,negative,Torngat Mountain tundra,9999,ARTS
fdcwuk2jb10r,61.679613,-65.203857,negative,Canadian Middle Arctic Tundra,9999,ARTS
fe9tvbjhgj21,65.699086,-65.130944,negative,Canadian Middle Arctic Tundra,9999,ARTS
fe3dzhqt7yxg,63.788931,-65.07391,negative,Canadian Middle Arctic Tundra,9999,ARTS
f9cb60j4eyxg,54.88816,-64.944134,negative,Eastern Canadian Shield taiga,9999,ARTS
f9cbf3tbscpw,54.983918,-64.932075,negative,Eastern Canadian Shield taiga,9999,ARTS
fs18hwymnvzt,67.537969,-65.183988,negative,Davis Highlands tundra,9999,ARTS
f99gg7fndgxf,54.118414,-64.893365,negative,Eastern Canadian Shield taiga,9999,ARTS
f9cz63z32j2n,56.128021,-64.930229,negative,Torngat Mountain tundra,9999,ARTS
fd1y8yuchyzy,57.429866,-64.999366,negative,Torngat Mountain tundra,9999,ARTS
fd3u91juhn8h,58.453481,-64.987049,negative,Torngat Mountain tundra,9999,ARTS
fe1y3jkuzfzv,63.003303,-64.988251,negative,Canadian Middle Arctic Tundra,9999,ARTS
fd9b43n6muxf,59.068404,-64.931345,negative,Torngat Mountain tundra,9999,ARTS
fs1f9ekq0nbj,67.958373,-64.967308,negative,Davis Highlands tundra,9999,ARTS
fecf5r3snbzf,66.485829,-64.89388,negative,Davis Highlands tundra,9999,ARTS
f99zqhpwhnbn,54.734954,-64.764919,negative,Torngat Mountain tundra,9999,ARTS
f91zrncvu40r,51.937492,-64.72887,negative,Eastern Canadian Shield taiga,9999,ARTS
fd1cytk08cxu,56.586551,-64.747882,negative,Torngat Mountain tundra,9999,ARTS
fd3fv0cyv1b5,58.144937,-64.816718,negative,Torngat Mountain tundra,9999,ARTS
fd9bqds9wypy,59.120469,-64.746938,negative,Torngat Mountain tundra,9999,ARTS
fd9ysdymwp0j,60.221167,-64.832468,negative,Torngat Mountain tundra,9999,ARTS
fd3uuv5z3082,58.519924,-64.825129,negative,Torngat Mountain tundra,9999,ARTS
fdcvwxgvwyzu,61.4791,-64.747968,negative,Canadian Middle Arctic Tundra,9999,ARTS
fecuq4zhvh21,66.856765,-64.765563,negative,Davis Highlands tundra,9999,ARTS
f9d42sv62uzt,53.859513,-64.658275,negative,Torngat Mountain tundra,9999,ARTS
feczrtdvjux8,67.399259,-64.705439,negative,Davis Highlands tundra,9999,ARTS
f9dp78n1y40h,54.712226,-64.525194,negative,Torngat Mountain tundra,9999,ARTS
f9f08ppgzvrz,54.970766,-64.676514,negative,Torngat Mountain tundra,9999,ARTS
fd44e7jtph21,56.706814,-64.536824,negative,Torngat Mountain tundra,9999,ARTS
fdd5dp2b3n86,59.717638,-64.598536,negative,Torngat Mountain tundra,9999,ARTS
fef51p6crurf,66.661157,-64.639435,negative,Davis Highlands tundra,9999,ARTS
fe607y2j0581,63.360405,-64.522705,negative,Canadian Middle Arctic Tundra,9999,ARTS
fedhf1m9d0b2,65.529589,-64.59197,negative,Canadian Middle Arctic Tundra,9999,ARTS
fs412ff0fzzv,67.735004,-64.651666,negative,Davis Highlands tundra,9999,ARTS
f96pv22v5jbm,53.395818,-64.455628,negative,Torngat Mountain tundra,9999,ARTS
fefnf7rwqyzu,67.299236,-64.578023,negative,Davis Highlands tundra,9999,ARTS
f96hsm202006,52.851148,-64.500732,negative,Torngat Mountain tundra,9999,ARTS
f96hub3bx18j,52.867679,-64.476056,negative,Torngat Mountain tundra,9999,ARTS
f9dph60zjuzu,54.680183,-64.499445,negative,Torngat Mountain tundra,9999,ARTS
fd4hx9rfzczf,57.048364,-64.346924,negative,Torngat Mountain tundra,9999,ARTS
fd61jtfbfhbk,57.863772,-64.441938,negative,Torngat Mountain tundra,9999,ARTS
f9fnr9drrury,55.951891,-64.354477,negative,Torngat Mountain tundra,9999,ARTS
fd61qrwp00b0,57.918381,-64.404602,negative,Torngat Mountain tundra,9999,ARTS
fs40vkuuyh0k,67.658766,-64.450006,negative,Davis Highlands tundra,9999,ARTS
fd65wd3uhyzw,58.284568,-64.399238,negative,Torngat Mountain tundra,9999,ARTS
f946gsxczcpe,51.133424,-64.171143,negative,Torngat Mountain tundra,9999,ARTS
f9fmfmd1qgzs,55.88494,-64.234014,negative,Torngat Mountain tundra,9999,ARTS
f96ken2n8zzs,52.857756,-64.204059,negative,Torngat Mountain tundra,9999,ARTS
f9d7dks0wcpc,54.077545,-64.231267,negative,Torngat Mountain tundra,9999,ARTS
fd671nussypu,58.221478,-64.285598,negative,Torngat Mountain tundra,9999,ARTS
fedm3whv05bq,65.64419,-64.263496,negative,Canadian Middle Arctic Tundra,9999,ARTS
f962uec5rvxz,52.184274,-64.136467,negative,Torngat Mountain tundra,9999,ARTS
f94qt33wj480,51.775488,-64.10295,negative,Torngat Mountain tundra,9999,ARTS
fd6qtv9egjbj,58.829716,-64.081063,negative,Torngat Mountain tundra,9999,ARTS
f94t8b70k4bq,51.593229,-63.947124,negative,Torngat Mountain tundra,9999,ARTS
fd66u4rvxbrf,58.152954,-64.14917,negative,Torngat Mountain tundra,9999,ARTS
f96x8w3kbvxf,53.384787,-63.960643,negative,Torngat Mountain tundra,9999,ARTS
fd4d7ub4042p,56.671957,-63.81958,negative,Torngat Mountain tundra,9999,ARTS
fd4s0kygrfx8,56.979789,-63.963776,negative,Torngat Mountain tundra,9999,ARTS
fdd85g0n2pb0,59.080094,-63.81958,negative,Torngat Mountain tundra,9999,ARTS
fefdghc48zpz,66.603709,-63.851123,negative,Davis Highlands tundra,9999,ARTS
f94dwd3h540m,51.077511,-63.697228,negative,Torngat Mountain tundra,9999,ARTS
f96dmhv7bvzb,52.453525,-63.757396,negative,Torngat Mountain tundra,9999,ARTS
f9d8x190ugxb,53.533778,-63.67517,negative,Torngat Mountain tundra,9999,ARTS
f9fekcmd9cpv,55.422341,-63.767996,negative,Torngat Mountain tundra,9999,ARTS
fd49vz6x2n05,56.59872,-63.728256,negative,Torngat Mountain tundra,9999,ARTS
fd6wm1vnxcre,58.765619,-63.757439,negative,Torngat Mountain tundra,9999,ARTS
fd6wp9pfxyrg,58.716894,-63.643799,negative,Torngat Mountain tundra,9999,ARTS
fedew60f2yrg,65.314141,-63.708644,negative,Canadian Middle Arctic Tundra,9999,ARTS
f94g9cp88zrs,51.245853,-63.545566,negative,Torngat Mountain tundra,9999,ARTS
f9db1361qyrf,53.444615,-63.574834,negative,Torngat Mountain tundra,9999,ARTS
f96zdxgwtp0p,53.393336,-63.517928,negative,Torngat Mountain tundra,9999,ARTS
fd4y30udqzrc,57.353178,-63.582387,negative,Torngat Mountain tundra,9999,ARTS
f94cyqje6h22,50.966157,-63.350515,negative,Torngat Mountain tundra,9999,ARTS
fd6yg0vwuvru,58.848081,-63.493209,negative,Torngat Mountain tundra,9999,ARTS
f94vrh74jcrf,51.571548,-63.320818,negative,Torngat Mountain tundra,9999,ARTS
f9dbnng7fbry,53.475225,-63.364549,negative,Torngat Mountain tundra,9999,ARTS
fd6ckuy4dzpc,57.902536,-63.415704,negative,Torngat Mountain tundra,9999,ARTS
f94yv51jdzxu,51.828988,-63.411584,negative,Torngat Mountain tundra,9999,ARTS
fedzn79qyn85,65.938389,-63.35618,negative,Davis Highlands tundra,9999,ARTS
f9en56n5j087,54.503692,-63.129973,negative,Torngat Mountain tundra,9999,ARTS
f97jby7kj00j,53.077012,-63.243613,negative,Torngat Mountain tundra,9999,ARTS
f95hk2gf9czc,51.376629,-63.089247,negative,Torngat Mountain tundra,9999,ARTS
fd71eq8rxn81,57.95695,-63.137784,negative,Torngat Mountain tundra,9999,ARTS
f975mw10bp2r,52.635667,-63.038177,negative,Torngat Mountain tundra,9999,ARTS
f9enqv3fmn8j,54.565394,-62.982001,negative,Torngat Mountain tundra,9999,ARTS
fd5huk2580br,57.108913,-63.094482,negative,Torngat Mountain tundra,9999,ARTS
f9g4x0xezuzb,55.286619,-62.96299,negative,Torngat Mountain tundra,9999,ARTS
fd5jkdz5248j,57.18853,-63.073883,negative,Torngat Mountain tundra,9999,ARTS
f9gkfg9c2gxg,55.698171,-62.806392,negative,Torngat Mountain tundra,9999,ARTS
fd75vt5qqpbn,58.344011,-63.03483,negative,Torngat Mountain tundra,9999,ARTS
fd52dn06gfrz,56.371335,-62.841282,negative,Torngat Mountain tundra,9999,ARTS
fd5kdjdx3gzc,57.072493,-62.838278,negative,Torngat Mountain tundra,9999,ARTS
fd768bzguuzu,58.100493,-62.885871,negative,Torngat Mountain tundra,9999,ARTS
fd77b9w5ycrb,58.32432,-62.899175,negative,Torngat Mountain tundra,9999,ARTS
fd7kd1w1hj02,58.455704,-62.833385,negative,Torngat Mountain tundra,9999,ARTS
f976qbp55fry,52.427286,-62.623272,negative,Torngat Mountain tundra,9999,ARTS
f97rtctxbbxu,53.359183,-62.669406,negative,Torngat Mountain tundra,9999,ARTS
f9e7ncq94182,53.97189,-62.624044,negative,Torngat Mountain tundra,9999,ARTS
f9g7tw7jeypy,55.494294,-62.683697,negative,Torngat Mountain tundra,9999,ARTS
fd7ddps05zpe,58.13694,-62.48457,negative,Torngat Mountain tundra,9999,ARTS
f97tfqwgkgxg,53.078275,-62.469764,negative,Torngat Mountain tundra,9999,ARTS
fd5t33w1ezxv,57.18139,-62.514782,negative,Torngat Mountain tundra,9999,ARTS
f959uywxvgrf,50.969671,-62.360201,negative,Torngat Mountain tundra,9999,ARTS
f9gsmj07bj0p,55.618958,-62.358055,negative,Torngat Mountain tundra,9999,ARTS
f97xqr0u0yxc,53.344838,-62.302394,negative,Torngat Mountain tundra,9999,ARTS
f9gxq95efnbh,56.124338,-62.287588,negative,Torngat Mountain tundra,9999,ARTS
f9eb9wmgsux8,53.560348,-62.152534,negative,Torngat Mountain tundra,9999,ARTS
f9eg38thycrz,54.012359,-62.153478,negative,Torngat Mountain tundra,9999,ARTS
f9gbg4h26n8j,54.986651,-62.088804,negative,Torngat Mountain tundra,9999,ARTS
f9gzf6gcdczz,56.221429,-62.122407,negative,Torngat Mountain tundra,9999,ARTS
fd5f5p9xebzc,56.644053,-62.092495,negative,Torngat Mountain tundra,9999,ARTS
f9gz4vu56vxy,56.106393,-62.100091,negative,Torngat Mountain tundra,9999,ARTS
fegu4xgmjhb3,66.840331,-62.112021,negative,Davis Highlands tundra,9999,ARTS
f95zh5pvrzpv,51.872888,-62.039795,negative,Torngat Mountain tundra,9999,ARTS
f9hhez8j21b0,51.458125,-61.710205,negative,Torngat Mountain tundra,9999,ARTS
f97fzqz3r50n,52.551959,-61.897702,negative,Torngat Mountain tundra,9999,ARTS
f9kngrmdfvzc,53.258102,-61.724496,negative,Torngat Mountain tundra,9999,ARTS
f9k5vz1vrfpz,52.729795,-61.619568,negative,Torngat Mountain tundra,9999,ARTS
f9up66kzhhbp,56.131752,-61.769428,negative,Torngat Mountain tundra,9999,ARTS
fdh08y54yfrz,56.371335,-61.837621,negative,Torngat Mountain tundra,9999,ARTS
f9kjkr240187,52.994279,-61.688232,negative,Torngat Mountain tundra,9999,ARTS
f9sjrn0gtp84,54.393952,-61.566138,negative,Torngat Mountain tundra,9999,ARTS
f9s5vgp4jvzg,54.113534,-61.612444,negative,Torngat Mountain tundra,9999,ARTS
f9uhsup7ffzx,55.657398,-61.656175,negative,Torngat Mountain tundra,9999,ARTS
f9ujq0tyj4bn,55.770394,-61.603217,negative,Torngat Mountain tundra,9999,ARTS
feu1s9bx8vrd,66.368351,-61.676517,negative,Davis Highlands tundra,9999,ARTS
f9hx4pdx3n24,51.897946,-61.080508,negative,Torngat Mountain tundra,9999,ARTS
f9hkdty7wvpy,51.44823,-61.404691,negative,Torngat Mountain tundra,9999,ARTS
f9h6w4pdycxd,51.07592,-61.249166,negative,Torngat Mountain tundra,9999,ARTS
f9hs71db2bp8,51.380353,-61.03622,negative,Torngat Mountain tundra,9999,ARTS
f9kt5fb58481,52.925877,-61.00708,negative,Torngat Mountain tundra,9999,ARTS
f9ke3yws2hbp,52.639001,-61.086044,negative,Torngat Mountain tundra,9999,ARTS
f9s992xz05bk,53.705141,-61.1063,negative,Torngat Mountain tundra,9999,ARTS
f9kwy69hbh26,53.232345,-60.895843,negative,Torngat Mountain tundra,9999,ARTS
f9swjzu2h58h,54.534779,-60.913181,negative,Torngat Mountain tundra,9999,ARTS
f9usj6mx8nbh,55.560559,-60.933609,negative,Torngat Mountain tundra,9999,ARTS
f9swy2jqqgrx,54.625115,-60.889707,negative,Torngat Mountain tundra,9999,ARTS
f9scgdb2nn04,53.760256,-60.665903,negative,Torngat Mountain tundra,9999,ARTS
f9usx9rypfxg,55.642676,-60.831299,negative,Torngat Mountain tundra,9999,ARTS
f9svn0krtcze,54.319077,-60.550547,negative,Torngat Mountain tundra,9999,ARTS
f9ub8d557jbp,54.943217,-60.794091,negative,Torngat Mountain tundra,9999,ARTS
f9jndwmcjbzv,51.802087,-60.350733,negative,Torngat Mountain tundra,9999,ARTS
f9jn0z2kph25,51.720223,-60.435147,negative,Torngat Mountain tundra,9999,ARTS
b78t7g2pb4b5,65.62955,-167.88208,negative,Beringia upland tundra,9999,ARTS
f9t04dwn3j20,53.452334,-60.350604,negative,Torngat Mountain tundra,9999,ARTS
f9t4bvhr2fr8,53.949621,-60.429912,negative,Torngat Mountain tundra,9999,ARTS
f9v18nrgxcrc,55.142362,-60.457764,negative,Torngat Mountain tundra,9999,ARTS
f9jnwds3pyp8,51.781515,-60.176926,negative,Torngat Mountain tundra,9999,ARTS
f9m1x8rypvpb,52.297352,-60.128174,negative,Torngat Mountain tundra,9999,ARTS
f9mjkkbjtzzz,52.981181,-60.281725,negative,Torngat Mountain tundra,9999,ARTS
f9jk64c5nhbn,51.387718,-60.027666,negative,Torngat Mountain tundra,9999,ARTS
f9mm48cxkcpv,52.915527,-60.00505,negative,Torngat Mountain tundra,9999,ARTS
f9t3cmcf4uzz,53.777073,-60.059724,negative,Torngat Mountain tundra,9999,ARTS
f9m2qcbsrcrf,52.085545,-59.819527,negative,Torngat Mountain tundra,9999,ARTS
f9m6pub02pb4,52.40899,-59.776611,negative,Torngat Mountain tundra,9999,ARTS
f9jxc8pr6vxz,51.98858,-59.689622,negative,Torngat Mountain tundra,9999,ARTS
f9trv0b30uzz,54.804123,-59.897075,negative,Torngat Mountain tundra,9999,ARTS
f9mw10sk9jb5,53.089488,-59.7158,negative,Torngat Mountain tundra,9999,ARTS
f9m9dsv6hj20,52.321386,-59.64838,negative,Torngat Mountain tundra,9999,ARTS
f9td9u3h04b7,53.901001,-59.687347,negative,Torngat Mountain tundra,9999,ARTS
f9mtpjbxzcpc,52.943078,-59.456978,negative,Torngat Mountain tundra,9999,ARTS
f9ts1dp1u52h,54.15193,-59.689922,negative,Torngat Mountain tundra,9999,ARTS
f9jxvv7svh06,52.016981,-59.507918,negative,Torngat Mountain tundra,9999,ARTS
f9tb4jped02q,53.465569,-59.315786,negative,Torngat Mountain tundra,9999,ARTS
f9ttj88qp5b0,54.320203,-59.523282,negative,Torngat Mountain tundra,9999,ARTS
f9ty86nkkp2q,54.591834,-59.394321,negative,Torngat Mountain tundra,9999,ARTS
f9mgvt2u9n07,52.720074,-59.17129,negative,Torngat Mountain tundra,9999,ARTS
f9mgtgggjzrd,52.667638,-59.15597,negative,Torngat Mountain tundra,9999,ARTS
f9q59j9wq50p,52.677787,-59.016237,negative,Torngat Mountain tundra,9999,ARTS
f9qh71ck6cxb,52.788671,-58.928819,negative,Torngat Mountain tundra,9999,ARTS
f9qncqczrvpz,53.256125,-59.004822,negative,Torngat Mountain tundra,9999,ARTS
f9qne50n44b5,53.191353,-58.930578,negative,Torngat Mountain tundra,9999,ARTS
f9w08bpuyupe,53.526228,-59.018598,negative,Torngat Mountain tundra,9999,ARTS
f9w5cykn0bxd,54.132045,-58.98006,negative,Torngat Mountain tundra,9999,ARTS
f9qph6n2mfpc,53.272759,-58.866892,negative,Torngat Mountain tundra,9999,ARTS
f9qkhppvzyrz,52.773849,-58.52417,negative,Torngat Mountain tundra,9999,ARTS
f9qq14v4ccrg,53.101523,-58.66004,negative,Torngat Mountain tundra,9999,ARTS
f9w37eryxbre,53.676197,-58.546143,negative,Torngat Mountain tundra,9999,ARTS
f9wmh6qhmzzv,54.329538,-58.515673,negative,Torngat Mountain tundra,9999,ARTS
f9qsrqq76cpb,52.813216,-58.03206,negative,Torngat Mountain tundra,9999,ARTS
f9qej24sm58j,52.559343,-58.125014,negative,Torngat Mountain tundra,9999,ARTS
f9qtzpqs84bq,53.082606,-58.042831,negative,Torngat Mountain tundra,9999,ARTS
f9wdyzd4wh0p,53.962549,-58.05974,negative,Torngat Mountain tundra,9999,ARTS
f9w8u9f22n8p,53.579028,-58.158531,negative,Torngat Mountain tundra,9999,ARTS
f9qgdmkwzj81,52.676512,-57.902455,negative,Torngat Mountain tundra,9999,ARTS
f9wxjzjd5cry,54.706772,-58.098965,negative,Torngat Mountain tundra,9999,ARTS
f9wcgsuvccpv,53.772203,-57.847395,negative,Torngat Mountain tundra,9999,ARTS
f9rpf15gsypy,53.399682,-57.562995,negative,Torngat Mountain tundra,9999,ARTS
f9qcmhr7jpbj,52.27488,-57.777915,negative,Torngat Mountain tundra,9999,ARTS
f9x0v2293bpx,53.570925,-57.424765,negative,Torngat Mountain tundra,9999,ARTS
f9pq0fee6h0p,51.694001,-57.266836,negative,Torngat Mountain tundra,9999,ARTS
f9x219exjuz8,53.446967,-57.233706,negative,Torngat Mountain tundra,9999,ARTS
f9x707e0fcrs,53.984206,-57.289453,negative,Torngat Mountain tundra,9999,ARTS
f9xjum0h0j07,54.476422,-57.469482,negative,Torngat Mountain tundra,9999,ARTS
f9rmvbhg2bzv,53.042555,-57.045436,negative,Torngat Mountain tundra,9999,ARTS
f9r2n68uqupb,52.045734,-57.028699,negative,Torngat Mountain tundra,9999,ARTS
b5buqp6xnbrz,66.88185,-178.677907,negative,Chukchi Peninsula tundra,9999,ARTS
bh0fqy3kjbp9,67.930527,-178.646708,negative,Chukchi Peninsula tundra,9999,ARTS
f9rqtf9dgj2h,53.188062,-57.049813,negative,Torngat Mountain tundra,9999,ARTS
f9rqkky90gpt,53.156164,-57.108951,negative,Torngat Mountain tundra,9999,ARTS
f9pw1n1mk00r,51.713549,-56.907291,negative,Torngat Mountain tundra,9999,ARTS
b78vc2z5t180,65.702971,-167.630553,negative,Beringia lowland tundra,9999,ARTS
f9r9f8un7yzv,52.344097,-56.837597,negative,Torngat Mountain tundra,9999,ARTS
f9rs22y86fp9,52.782494,-56.933084,negative,Torngat Mountain tundra,9999,ARTS
f9pxt7ve7n2h,51.964551,-56.71473,negative,Torngat Mountain tundra,9999,ARTS
f9rtkrb58007,52.997275,-56.766357,negative,Torngat Mountain tundra,9999,ARTS
fc2004xcrcxf,52.045206,-56.239014,negative,Torngat Mountain tundra,9999,ARTS
f9rv9wfe7cre,53.035691,-56.53204,negative,Torngat Mountain tundra,9999,ARTS
f9rzqnuy8cpt,53.343865,-56.331325,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fc20bfy58n25,52.178827,-56.208801,negative,Torngat Mountain tundra,9999,ARTS
fc2phk058p0r,53.284331,-56.063232,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fc0ps9fm1nb0,51.953867,-56.049113,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fc22bwf6qyps,52.200584,-55.873075,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fubrxy008j0j,73.070182,-55.557861,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fu8zf6q7vypu,71.687841,-55.087595,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
b78vu2umjypf,65.703253,-167.502451,negative,Beringia upland tundra,9999,ARTS
fu3hy9qegp01,69.748759,-54.54905,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fu3wd4wjgbxc,70.063551,-54.044323,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fu3wwj0e4czu,70.076819,-53.876138,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fu9u37vkgj86,71.081015,-53.726792,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fu9z9k93kzpc,71.655831,-53.7322,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fgf0nj6u1yzb,66.123312,-53.169966,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fu46bm5hb0bp,68.011685,-53.070831,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fgfnt0zfmypg,67.240867,-53.206873,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fud36y40858j,70.565291,-52.962341,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fgfkpsg2hupy,66.82299,-52.75167,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fgfxyb4jcgxf,67.457061,-52.434912,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fu48y5js4121,67.649009,-52.463064,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fu4v7txreuzb,68.454377,-52.218876,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fudutbrh41bn,71.105586,-52.120428,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fg7pqhzn2h00,64.582851,-51.757965,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fu55gub10p05,68.185482,-51.866455,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fg7n4uzv6vx9,64.362961,-51.899629,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fggps324bh07,67.41947,-51.844482,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fu53c31ceuzu,67.813394,-51.622181,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fgg7zf840485,66.76702,-51.339111,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fu53s5zupcxy,67.784967,-51.49292,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fg79usbdzh8n,63.615457,-51.129384,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fggdb0rczvru,66.578851,-51.317139,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fg7s3tqjd587,64.058123,-51.253881,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fgest9dqp427,65.487798,-51.083035,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fgesxtrypurf,65.508408,-50.987549,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fggv3jtm8n8q,67.047794,-50.925407,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fgg8mruwffpx,66.181438,-51.091104,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fueept9xyyzz,70.871424,-50.996175,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fggzy6etmh80,67.470713,-50.696883,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fgegm6jtdvrz,65.270749,-50.738168,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fgkh74znj48q,64.044471,-50.483336,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fgkhb9ffgpb4,64.126338,-50.599122,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fgunv4gkmvxc,67.296139,-50.400553,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fuh5jdm2108j,68.039707,-50.376048,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fgkkyg0m8h8p,64.13366,-49.976463,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
fuk0sunjrbzf,69.017019,-50.407677,negative,Kalaallit Nunaat Arctic steppe,9999,ARTS
